Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90_Playing,Gls,G.A,G_minus_PK,PK,PKatt,xAG_Expected,npxG.xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Gls_Per,Ast_Per,G.A_Per,G_minus_PK_Per,G.A_minus_PK_Per,xG_Per,xAG_Per,xG.xAG_Per,npxG_Per,npxG.xAG_Per,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,xAG,xA_Expected,A_minus_xAG_Expected,KP,Final_Third,PPA,CrsPA,PrgP,Touches_Touches,Def.Pen_Touches,Def.3rd_Touches,Mid.3rd_Touches,Att.3rd_Touches,Att.Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np.G_minus_xG_Expected,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,X2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Career_Injuries_Duration,Career_Games_Missed,Weekly_Wages_Pounds,Annual_Wages_Pounds,Row_Number
2024,Strasbourg,Ligue 1,Frederic Guilbert,FRA,"DF,MF",28.0,1994.0,27.7,2,2,2,0,0,1.6,2.7,32.0,116.0,70.0,0.07,0.0,0.07,0.07,0.07,0.04,0.06,0.1,0.04,0.1,1108.0,1467.0,75.5,20135.0,6597.0,450.0,520.0,86.5,522.0,650.0,80.3,112.0,244.0,45.9,1.6,1.4,-1.6,23.0,87.0,17.0,11.0,116.0,1843.0,143.0,652.0,831.0,379.0,17.0,1843.0,34.0,19.0,55.9,14.0,41.2,1151.0,6306.0,2506.0,32.0,35.0,3.0,26.0,13.0,1028.0,70.0,32,2490,78,81.4,27.7,29,85.0,23,3,10.0,1,1.22,31,42,-11,-0.4,-0.24,34.5,37.2,-2.6,-0.09,0.07,2,21,5,23.8,0.76,0.18,0.1,0.4,23.3,4.0,0,0,0.05,0.9,0.9,42.0,1.52,25.0,10.0,2.0,3.0,1.0,1.0,2.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0,35,15,2,85,71,50,0.0,0.0,0,136.0,23.0,41.0,35.9,1467.0,1242.0,224.0,48.0,1.0,7.0,85,161.0,15.0,8.0,4.0,1.0,1108.0,1.0,25.0,170.0,18.0,21184.0,1101563.0,2346
2024,Strasbourg,Ligue 1,Dion Moise Sahi,CIV,"MF,FW",21.0,2001.0,7.0,3,4,3,0,0,1.3,5.4,13.0,21.0,42.0,0.43,0.14,0.57,0.43,0.57,0.58,0.19,0.77,0.58,0.77,137.0,175.0,78.3,2178.0,421.0,66.0,83.0,79.5,55.0,67.0,82.1,9.0,13.0,69.2,1.3,1.4,-0.3,5.0,10.0,8.0,1.0,21.0,268.0,4.0,35.0,129.0,109.0,29.0,268.0,13.0,4.0,30.8,9.0,69.2,187.0,1154.0,503.0,13.0,10.0,4.0,22.0,6.0,179.0,42.0,18,628,35,20.5,7.0,7,61.0,0,11,18.0,4,1.06,7,12,-5,-0.72,-0.46,9.4,9.8,-0.4,-0.05,0.07,3,24,7,29.2,3.44,1.0,0.13,0.43,15.8,0.0,0,0,0.17,-1.1,-1.1,11.0,1.57,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0,11,1,2,5,1,5,0.0,0.0,0,20.0,5.0,7.0,41.7,175.0,165.0,9.0,0.0,0.0,0.0,5,3.0,0.0,0.0,0.0,0.0,137.0,1.0,2.0,,,4468.0,232361.0,2347
2024,Strasbourg,Ligue 1,Lebo Mothiba,RSA,FW,27.0,1996.0,6.9,3,3,3,0,0,0.2,4.8,8.0,9.0,27.0,0.44,0.0,0.44,0.44,0.44,0.67,0.02,0.7,0.67,0.7,86.0,118.0,72.9,1087.0,191.0,53.0,64.0,82.8,23.0,31.0,74.2,2.0,2.0,100.0,0.2,0.5,-0.2,5.0,6.0,2.0,1.0,9.0,183.0,13.0,17.0,64.0,103.0,37.0,183.0,5.0,4.0,80.0,1.0,20.0,141.0,806.0,280.0,8.0,6.0,5.0,16.0,11.0,152.0,27.0,15,617,41,20.2,6.9,5,78.0,2,10,23.0,1,1.33,11,8,3,0.44,0.99,9.9,8.6,1.3,0.19,0.38,3,16,7,43.8,2.33,1.02,0.19,0.43,9.8,0.0,0,0,0.31,-1.6,-1.6,12.0,1.75,8.0,0.0,1.0,1.0,2.0,0.0,1.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0,13,11,4,1,0,2,0.0,0.0,0,12.0,22.0,29.0,43.1,118.0,115.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,86.0,2.0,3.0,333.0,41.0,13902.0,722901.0,2348
2024,Strasbourg,Ligue 1,Junior Mwanga,FRA,"MF,FW",20.0,2003.0,16.1,1,2,1,0,0,0.8,2.2,28.0,56.0,37.0,0.06,0.06,0.12,0.06,0.12,0.09,0.05,0.14,0.09,0.14,416.0,521.0,79.8,7563.0,1911.0,167.0,205.0,81.5,191.0,225.0,84.9,47.0,62.0,75.8,0.8,0.8,0.2,13.0,48.0,9.0,0.0,56.0,714.0,44.0,188.0,370.0,168.0,25.0,714.0,46.0,28.0,60.9,15.0,32.6,471.0,3113.0,1427.0,28.0,20.0,6.0,32.0,24.0,425.0,37.0,22,1450,66,47.4,16.1,17,81.0,6,5,16.0,7,1.05,17,28,-11,-0.68,-0.63,17.5,25.2,-7.7,-0.48,-0.7,1,20,4,20.0,1.24,0.25,0.05,0.25,19.9,0.0,0,0,0.07,-0.4,-0.4,32.0,1.98,24.0,1.0,1.0,3.0,2.0,1.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0,22,22,1,4,18,20,0.0,1.0,0,78.0,12.0,9.0,57.1,521.0,487.0,32.0,12.0,5.0,4.0,4,1.0,0.0,0.0,0.0,0.0,416.0,2.0,17.0,,,11254.0,585206.0,2349
2024,Strasbourg,Ligue 1,Gerzino Nyamsi,FRA,DF,26.0,1997.0,12.1,0,0,0,0,0,0.2,0.5,3.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,555.0,632.0,87.8,11520.0,4040.0,136.0,156.0,87.2,345.0,362.0,95.3,66.0,101.0,65.3,0.2,0.1,-0.2,4.0,19.0,0.0,0.0,25.0,739.0,122.0,416.0,314.0,13.0,10.0,739.0,3.0,3.0,100.0,0.0,0.0,552.0,2838.0,1185.0,3.0,1.0,0.0,5.0,1.0,489.0,3.0,13,1092,84,35.7,12.1,13,84.0,12,0,,2,1.0,10,17,-7,-0.58,-0.35,13.1,15.8,-2.7,-0.22,-0.18,0,6,2,33.3,0.49,0.16,0.0,0.0,11.4,0.0,0,0,0.06,-0.3,-0.3,10.0,0.82,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,1,10,14,0.0,0.0,0,75.0,20.0,11.0,64.5,632.0,595.0,37.0,29.0,0.0,6.0,1,0.0,0.0,0.0,0.0,0.0,555.0,0.0,6.0,,,7447.0,387268.0,2350
2024,Strasbourg,Ligue 1,Lucas Perrin,FRA,DF,24.0,1998.0,30.3,0,1,0,0,0,0.8,1.4,17.0,115.0,8.0,0.0,0.03,0.03,0.0,0.03,0.02,0.03,0.05,0.02,0.05,1608.0,1839.0,87.4,33227.0,12865.0,435.0,471.0,92.4,957.0,1014.0,94.4,196.0,319.0,61.4,0.8,1.1,0.2,6.0,113.0,11.0,2.0,115.0,2122.0,350.0,1141.0,937.0,58.0,24.0,2122.0,10.0,5.0,50.0,4.0,40.0,1553.0,9267.0,5259.0,17.0,11.0,2.0,15.0,4.0,1446.0,8.0,31,2723,88,89.0,30.3,30,90.0,29,1,24.0,3,1.06,33,44,-11,-0.36,-0.1,38.6,39.8,-1.2,-0.04,0.63,0,12,3,25.0,0.4,0.1,0.0,0.0,18.2,0.0,0,0,0.05,-0.6,-0.6,14.0,0.46,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0,34,28,1,5,28,30,1.0,2.0,1,134.0,48.0,34.0,58.5,1839.0,1693.0,143.0,84.0,4.0,9.0,5,14.0,0.0,0.0,0.0,0.0,1608.0,3.0,8.0,,,1986.0,103272.0,2351
2024,Strasbourg,Ligue 1,Sanjin Prcić,BIH,MF,29.0,1993.0,1.0,0,0,0,0,0,0.2,0.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.24,0.01,0.24,44.0,47.0,93.6,941.0,265.0,15.0,16.0,93.8,20.0,21.0,95.2,7.0,7.0,100.0,0.2,0.0,-0.2,3.0,5.0,0.0,0.0,5.0,54.0,0.0,12.0,33.0,9.0,0.0,54.0,0.0,0.0,,0.0,,40.0,223.0,84.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,3,88,29,2.9,1.0,1,80.0,0,2,4.0,4,2.0,2,0,2,2.05,2.47,2.6,1.0,1.7,1.69,1.85,0,1,0,0.0,1.02,0.0,0.0,,27.6,0.0,0,0,0.01,0.0,0.0,4.0,4.09,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,3,0,0.0,0.0,0,5.0,0.0,0.0,,47.0,42.0,4.0,4.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,,,13902.0,722901.0,2352
2024,Strasbourg,Ligue 1,Andrey Santos,BRA,MF,19.0,2004.0,9.2,1,1,1,0,0,1.0,2.0,5.0,48.0,15.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.21,0.11,0.21,444.0,511.0,86.9,7717.0,2017.0,186.0,209.0,89.0,216.0,235.0,91.9,32.0,43.0,74.4,1.0,0.8,-1.0,6.0,49.0,3.0,0.0,48.0,614.0,15.0,135.0,398.0,86.0,7.0,614.0,19.0,8.0,42.1,9.0,47.4,476.0,2609.0,1018.0,5.0,19.0,0.0,12.0,10.0,437.0,15.0,11,831,76,27.2,9.2,9,88.0,7,2,18.0,2,1.18,12,11,1,0.11,0.63,12.6,11.6,1.0,0.11,0.3,1,12,4,33.3,1.3,0.43,0.08,0.25,22.1,0.0,0,0,0.08,0.0,0.0,19.0,2.06,14.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,24,1,3,10,18,0.0,0.0,0,61.0,12.0,9.0,57.1,511.0,488.0,22.0,10.0,2.0,1.0,3,0.0,0.0,0.0,0.0,0.0,444.0,1.0,8.0,,,10592.0,550782.0,2353
2024,Strasbourg,Ligue 1,Marvin Senaya,TOG,"DF,MF",22.0,2001.0,23.8,1,2,1,0,0,2.8,4.0,48.0,74.0,81.0,0.04,0.04,0.08,0.04,0.08,0.05,0.12,0.17,0.05,0.17,871.0,1120.0,77.8,15097.0,5149.0,369.0,431.0,85.6,416.0,518.0,80.3,67.0,127.0,52.8,2.8,1.9,-1.8,21.0,63.0,21.0,18.0,74.0,1465.0,81.0,458.0,693.0,329.0,27.0,1465.0,72.0,27.0,37.5,35.0,48.6,875.0,5438.0,2495.0,48.0,43.0,6.0,37.0,12.0,802.0,81.0,32,2138,67,69.9,23.8,23,83.0,16,9,25.0,1,1.09,25,36,-11,-0.46,-0.37,30.5,32.6,-2.1,-0.09,0.06,1,17,4,23.5,0.72,0.17,0.06,0.25,21.5,0.0,0,0,0.07,-0.2,-0.2,42.0,1.77,27.0,4.0,3.0,2.0,3.0,3.0,3.0,0.13,1.0,1.0,0.0,0.0,0.0,1.0,1,36,52,0,79,41,53,0.0,1.0,0,83.0,41.0,28.0,59.4,1120.0,903.0,216.0,31.0,1.0,3.0,79,184.0,1.0,0.0,1.0,0.0,871.0,1.0,23.0,,,2317.0,120484.0,2356
2024,Strasbourg,Ligue 1,Ibrahima Sissoko,MLI,MF,25.0,1997.0,18.2,0,1,0,0,0,1.7,2.6,15.0,88.0,18.0,0.0,0.05,0.05,0.0,0.05,0.05,0.09,0.14,0.05,0.14,614.0,752.0,81.6,11019.0,3046.0,242.0,286.0,84.6,298.0,355.0,83.9,59.0,87.0,67.8,1.7,1.9,-0.7,12.0,67.0,7.0,1.0,88.0,952.0,58.0,234.0,550.0,185.0,29.0,952.0,21.0,11.0,52.4,7.0,33.3,625.0,3371.0,1422.0,15.0,30.0,1.0,27.0,23.0,563.0,18.0,27,1642,61,53.7,18.2,18,85.0,11,9,13.0,3,1.04,23,28,-5,-0.27,0.17,24.8,23.7,1.2,0.06,0.37,0,14,3,21.4,0.77,0.16,0.0,0.0,17.2,0.0,0,0,0.07,-1.0,-1.0,35.0,1.92,26.0,0.0,3.0,2.0,2.0,2.0,3.0,0.16,1.0,0.0,0.0,2.0,0.0,0.0,0,44,14,0,2,19,33,0.0,0.0,0,108.0,29.0,20.0,59.2,752.0,737.0,13.0,12.0,2.0,2.0,2,1.0,0.0,0.0,0.0,0.0,614.0,2.0,4.0,72.0,4.0,5461.0,283997.0,2357
2024,Strasbourg,Ligue 1,Eduard Sobol,UKR,DF,28.0,1995.0,0.3,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,61.5,128.0,55.0,3.0,3.0,100.0,5.0,7.0,71.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,2.0,9.0,4.0,0.0,15.0,0.0,0.0,,0.0,,10.0,114.0,69.0,2.0,3.0,0.0,0.0,0.0,9.0,0.0,3,25,8,0.8,0.3,0,,0,3,8.0,11,1.0,0,0,0,0.0,0.36,0.4,0.5,-0.1,-0.28,-0.17,0,0,0,,0.0,0.0,,,,0.0,0,0,,0.0,0.0,1.0,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,,13.0,11.0,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,46.0,9.0,11916.0,619629.0,2358
2024,Strasbourg,Ligue 1,Saidou Sow,GUI,DF,21.0,2002.0,8.0,0,1,0,0,0,0.5,0.8,1.0,24.0,0.0,0.0,0.13,0.13,0.0,0.13,0.04,0.06,0.1,0.04,0.1,301.0,353.0,85.3,5779.0,1946.0,98.0,108.0,90.7,175.0,186.0,94.1,23.0,50.0,46.0,0.5,0.4,0.5,2.0,24.0,3.0,0.0,24.0,440.0,60.0,230.0,202.0,14.0,6.0,440.0,6.0,4.0,66.7,1.0,16.7,315.0,1797.0,1010.0,1.0,3.0,0.0,3.0,3.0,281.0,0.0,10,719,72,23.5,8.0,8,84.0,7,2,22.0,12,1.4,10,9,1,0.13,0.62,9.9,9.8,0.1,0.01,0.16,0,3,2,66.7,0.38,0.25,0.0,0.0,8.2,0.0,0,0,0.11,-0.3,-0.3,5.0,0.63,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0,8,10,0,0,12,12,0.0,0.0,0,39.0,14.0,8.0,63.6,353.0,338.0,15.0,14.0,2.0,2.0,0,1.0,0.0,0.0,0.0,0.0,301.0,0.0,3.0,44.0,8.0,10757.0,559388.0,2359
2024,Strasbourg,Ligue 1,Abakar Sylla,CIV,DF,20.0,2002.0,19.9,2,2,2,0,0,0.5,2.0,8.0,72.0,2.0,0.1,0.0,0.1,0.1,0.1,0.08,0.02,0.1,0.08,0.1,1111.0,1266.0,87.8,19769.0,6698.0,436.0,473.0,92.2,567.0,618.0,91.7,81.0,139.0,58.3,0.5,0.2,-0.5,5.0,52.0,4.0,0.0,72.0,1490.0,201.0,717.0,729.0,56.0,18.0,1490.0,13.0,9.0,69.2,4.0,30.8,1060.0,5999.0,3215.0,8.0,11.0,0.0,14.0,7.0,962.0,2.0,22,1792,81,58.6,19.9,19,88.0,16,3,42.0,9,1.18,24,32,-8,-0.4,-0.12,26.8,26.4,0.5,0.02,0.32,2,11,5,45.5,0.55,0.25,0.18,0.4,14.6,0.0,0,0,0.14,0.4,0.4,14.0,0.7,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0,30,4,1,3,26,23,0.0,0.0,1,124.0,32.0,21.0,60.4,1266.0,1186.0,79.0,30.0,0.0,7.0,3,17.0,0.0,0.0,0.0,0.0,1111.0,1.0,5.0,30.0,6.0,14895.0,774537.0,2360
2024,Stuttgart,Bundesliga,Waldemar Anton,GER,DF,27.0,1996.0,32.1,0,3,0,0,0,1.0,2.7,38.0,172.0,15.0,0.0,0.09,0.09,0.0,0.09,0.05,0.03,0.09,0.05,0.09,2330.0,2624.0,88.8,41479.0,15026.0,904.0,955.0,94.7,1251.0,1342.0,93.2,143.0,260.0,55.0,1.0,1.5,2.0,9.0,163.0,7.0,2.0,172.0,2977.0,296.0,1245.0,1612.0,138.0,34.0,2977.0,22.0,15.0,68.2,7.0,31.8,1847.0,10429.0,5711.0,38.0,19.0,5.0,28.0,12.0,2110.0,15.0,33,2886,87,94.3,32.1,32,89.0,30,1,45.0,0,2.12,76,38,38,1.19,0.67,68.4,34.7,33.7,1.05,1.57,0,28,6,21.4,0.87,0.19,0.0,0.0,15.9,0.0,0,0,0.06,-1.7,-1.7,39.0,1.22,33.0,0.0,0.0,4.0,1.0,1.0,9.0,0.28,8.0,0.0,0.0,1.0,0.0,0.0,0,25,26,0,14,40,25,1.0,1.0,1,203.0,79.0,42.0,65.3,2624.0,2511.0,109.0,51.0,6.0,9.0,14,29.0,0.0,0.0,0.0,0.0,2330.0,4.0,16.0,124.0,16.0,12412.0,645447.0,2361
2024,Stuttgart,Bundesliga,Mahmoud Dahoud,GER,MF,27.0,1996.0,2.5,1,1,1,0,0,0.5,1.1,1.0,19.0,5.0,0.4,0.0,0.4,0.4,0.4,0.22,0.21,0.43,0.22,0.43,205.0,235.0,87.2,3140.0,829.0,117.0,126.0,92.9,63.0,71.0,88.7,16.0,24.0,66.7,0.5,0.9,-0.5,7.0,19.0,3.0,1.0,19.0,261.0,5.0,48.0,157.0,57.0,6.0,261.0,2.0,0.0,0.0,2.0,100.0,144.0,548.0,241.0,1.0,5.0,0.0,6.0,3.0,207.0,5.0,13,227,17,7.4,2.5,1,66.0,0,12,13.0,2,2.31,6,4,2,0.79,-0.38,7.7,2.5,5.2,2.07,1.2,1,3,1,33.3,1.19,0.4,0.33,1.0,19.8,0.0,0,0,0.19,0.4,0.4,11.0,4.36,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,6,0,1,0.0,0.0,0,23.0,2.0,5.0,28.6,235.0,229.0,5.0,3.0,1.0,2.0,6,0.0,2.0,1.0,1.0,0.0,205.0,1.0,3.0,2235.0,741.0,55277.0,2874392.0,2364
2024,Stuttgart,Bundesliga,Lilian Egloff,GER,"MF,DF",20.0,2002.0,1.2,0,0,0,0,0,0.0,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,32.0,41.0,78.0,481.0,131.0,16.0,17.0,94.1,11.0,15.0,73.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,56.0,2.0,20.0,22.0,14.0,1.0,56.0,2.0,0.0,0.0,1.0,50.0,27.0,182.0,69.0,2.0,3.0,0.0,0.0,1.0,32.0,2.0,5,106,21,3.5,1.2,1,69.0,0,4,9.0,7,1.2,2,4,-2,-1.7,-2.95,3.9,1.6,2.3,1.95,1.02,0,3,0,0.0,2.55,0.0,0.0,,19.4,0.0,0,0,0.06,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,0,1,1,0.0,0.0,0,8.0,0.0,0.0,,41.0,40.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,396.0,43.0,1986.0,103272.0,2365
2024,Stuttgart,Bundesliga,Chris Führich,GER,"FW,MF",25.0,1998.0,28.5,8,15,8,0,1,8.0,13.8,153.0,145.0,259.0,0.28,0.25,0.53,0.28,0.53,0.23,0.28,0.51,0.2,0.49,1112.0,1370.0,81.2,15384.0,4203.0,666.0,737.0,90.4,325.0,391.0,83.1,52.0,121.0,43.0,8.0,9.2,-1.0,53.0,59.0,61.0,9.0,145.0,1667.0,8.0,117.0,628.0,948.0,124.0,1666.0,153.0,73.0,47.7,68.0,44.4,1070.0,8503.0,4459.0,153.0,106.0,56.0,53.0,27.0,1267.0,259.0,34,2567,76,83.9,28.5,33,76.0,5,1,45.0,0,2.15,64,31,33,1.16,0.06,58.7,30.2,28.5,1.0,0.23,8,53,24,45.3,1.86,0.84,0.15,0.33,17.7,2.0,0,1,0.11,1.4,2.2,137.0,4.8,93.0,17.0,15.0,9.0,2.0,1.0,17.0,0.6,14.0,1.0,2.0,0.0,0.0,0.0,0,6,10,3,100,7,19,0.0,0.0,0,119.0,4.0,14.0,22.2,1370.0,1235.0,131.0,29.0,7.0,10.0,100,41.0,61.0,31.0,7.0,0.0,1112.0,4.0,34.0,149.0,17.0,24825.0,1290895.0,2366
2024,Stuttgart,Bundesliga,Serhou Guirassy,GUI,FW,27.0,1996.0,24.5,28,31,24,4,4,6.6,24.2,32.0,56.0,183.0,1.14,0.12,1.26,0.98,1.1,0.85,0.27,1.12,0.72,0.99,629.0,777.0,81.0,7427.0,1176.0,430.0,489.0,87.9,129.0,163.0,79.1,17.0,23.0,73.9,6.6,5.4,-3.6,53.0,38.0,25.0,0.0,56.0,1064.0,30.0,62.0,555.0,453.0,156.0,1060.0,41.0,16.0,39.0,21.0,51.2,626.0,2552.0,950.0,32.0,19.0,19.0,71.0,38.0,930.0,183.0,28,2208,79,72.2,24.5,25,85.0,15,3,28.0,0,2.39,59,24,35,1.43,1.0,50.3,27.3,23.0,0.94,-0.08,28,88,40,45.5,3.59,1.63,0.27,0.6,14.5,3.0,4,4,0.2,7.2,6.4,90.0,3.67,72.0,0.0,8.0,6.0,4.0,0.0,13.0,0.53,6.0,0.0,4.0,1.0,2.0,0.0,0,18,55,18,1,6,3,2.0,0.0,0,39.0,65.0,55.0,54.2,777.0,752.0,21.0,1.0,9.0,1.0,1,3.0,0.0,0.0,0.0,0.0,629.0,4.0,17.0,591.0,83.0,35748.0,1858888.0,2367
2024,Stuttgart,Bundesliga,Genki Haraguchi,JPN,MF,32.0,1991.0,0.3,0,0,0,0,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,77.8,205.0,53.0,8.0,9.0,88.9,5.0,5.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,21.0,2.0,5.0,14.0,2.0,1.0,21.0,0.0,0.0,,0.0,,7.0,47.0,30.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,2,27,14,0.9,0.3,0,,0,2,14.0,24,1.5,0,2,-2,-6.67,-7.88,0.2,0.5,-0.3,-1.0,-1.98,0,0,0,,0.0,0.0,,,,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,1,0.0,0.0,0,2.0,0.0,0.0,,18.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,122.0,19.0,24825.0,1290895.0,2368
2024,Stuttgart,Bundesliga,Hiroki Ito,JPN,DF,24.0,1999.0,24.8,0,2,0,0,0,2.0,2.9,29.0,121.0,32.0,0.0,0.08,0.08,0.0,0.08,0.04,0.08,0.12,0.04,0.12,1833.0,2066.0,88.7,30156.0,11234.0,915.0,962.0,95.1,774.0,842.0,91.9,118.0,211.0,55.9,2.0,2.4,0.0,19.0,119.0,21.0,7.0,121.0,2274.0,175.0,873.0,1204.0,204.0,18.0,2274.0,11.0,7.0,63.6,3.0,27.3,1259.0,5476.0,2647.0,29.0,26.0,2.0,13.0,5.0,1674.0,32.0,26,2228,86,72.8,24.8,25,88.0,20,1,22.0,0,2.31,59,27,32,1.29,0.54,52.7,28.4,24.3,0.98,0.07,0,18,4,22.2,0.73,0.16,0.0,0.0,20.7,0.0,0,0,0.05,-0.9,-0.9,35.0,1.41,30.0,0.0,1.0,4.0,0.0,0.0,8.0,0.32,7.0,0.0,0.0,1.0,0.0,0.0,0,17,8,2,23,29,18,0.0,0.0,0,125.0,30.0,38.0,44.1,2066.0,1926.0,135.0,28.0,3.0,9.0,23,70.0,0.0,0.0,0.0,0.0,1833.0,5.0,15.0,27.0,5.0,41375.0,2151491.0,2369
2024,Stuttgart,Bundesliga,Atakan Karazor,GER,MF,26.0,1996.0,29.1,0,4,0,0,0,2.6,3.6,24.0,142.0,31.0,0.0,0.14,0.14,0.0,0.14,0.04,0.09,0.13,0.03,0.12,1698.0,1900.0,89.4,24791.0,6910.0,946.0,1027.0,92.1,637.0,684.0,93.1,55.0,75.0,73.3,2.6,2.5,1.4,29.0,138.0,19.0,3.0,142.0,2181.0,61.0,378.0,1434.0,382.0,15.0,2181.0,27.0,5.0,18.5,14.0,51.9,1149.0,4345.0,1991.0,24.0,42.0,0.0,23.0,19.0,1574.0,31.0,33,2623,79,85.7,29.1,31,84.0,21,2,16.0,0,2.12,64,34,30,1.03,-0.82,56.6,33.6,22.9,0.79,-1.22,0,19,2,10.5,0.65,0.07,0.0,0.0,21.8,0.0,0,0,0.05,-1.0,-1.0,57.0,1.96,49.0,0.0,0.0,2.0,1.0,5.0,5.0,0.17,5.0,0.0,0.0,0.0,0.0,0.0,0,28,61,0,4,27,44,0.0,0.0,0,174.0,44.0,38.0,53.7,1900.0,1820.0,75.0,73.0,5.0,2.0,4,2.0,0.0,0.0,0.0,0.0,1698.0,5.0,34.0,72.0,10.0,7778.0,404480.0,2370
