"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Url"
2024,"Inter","Serie A","Tajon Buchanan","CAN","DF","24",1999,1.8,100,5,14,23,65,9,100,11,4,36.4,4,36.4,74,545,336,12,4,3,6,1,76,22,"https://fbref.com/en/players/3aca6420/Tajon-Buchanan"
2024,"Inter","Serie A","Hakan Çalhanoğlu","TUR","MF","29",1994,28.4,2591,81,632,1389,586,26,2581,15,7,46.7,7,46.7,1604,7646,3868,45,65,1,27,7,1878,34,"https://fbref.com/en/players/cd0fa27b/Hakan-Calhanoglu"
2024,"Inter","Serie A","Juan Cuadrado","COL","DF","35",1988,3,217,3,37,102,79,13,217,5,1,20,2,40,151,869,513,17,9,7,3,2,169,35,"https://fbref.com/en/players/0ab1f153/Juan-Cuadrado"
2024,"Inter","Serie A","Matteo Darmian","ITA","DF","33",1989,26.7,1586,109,540,766,286,27,1586,15,5,33.3,10,66.7,832,3149,1584,18,15,2,18,1,1082,82,"https://fbref.com/en/players/96e0490d/Matteo-Darmian"
2024,"Inter","Serie A","Raffaele Di Gennaro","ITA","GK","29",1993,0.3,19,16,18,1,0,0,19,0,0,NA,0,NA,18,72,57,0,0,0,0,0,13,0,"https://fbref.com/en/players/7a4050d5/Raffaele-Di-Gennaro"
2024,"Inter","Serie A","Federico Dimarco","ITA","DF","25",1997,23.1,1538,35,340,572,641,74,1538,18,6,33.3,12,66.7,841,3487,1924,51,34,10,29,7,1057,198,"https://fbref.com/en/players/970b8574/Federico-Dimarco"
2024,"Inter","Serie A","Denzel Dumfries","NED","DF","27",1996,18.2,977,32,231,385,367,73,977,33,14,42.4,12,36.4,502,2532,1121,50,19,11,29,9,626,147,"https://fbref.com/en/players/481c9ece/Denzel-Dumfries"
2024,"Inter","Serie A","Davide Frattesi","ITA","MF","23",1999,10.6,428,28,96,194,140,56,428,21,7,33.3,13,61.9,250,1689,781,27,17,10,17,16,301,40,"https://fbref.com/en/players/2a7d27c1/Davide-Frattesi"
2024,"Inter","Serie A","Davy Klaassen","NED","MF","30",1993,2.3,119,5,24,68,28,5,119,1,1,100,0,0,47,194,37,1,0,1,5,0,68,5,"https://fbref.com/en/players/15fd5593/Davy-Klaassen"
2024,"Inter","Serie A","Lautaro Martínez","ARG","FW","25",1997,29.5,1176,12,88,532,564,178,1173,68,19,27.9,39,57.4,735,3228,1486,54,29,28,68,45,878,172,"https://fbref.com/en/players/f7036e1c/Lautaro-Martinez"
2024,"Inter","Serie A","Henrikh Mkhitaryan","ARM","MF","34",1989,30.9,1982,50,301,1079,628,64,1982,38,19,50,17,44.7,1191,6710,3583,92,77,13,39,19,1472,127,"https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan"
2024,"Inter","Serie A","Benjamin Pavard","FRA","DF","27",1996,18.6,1473,140,599,693,184,31,1473,7,2,28.6,1,14.3,923,4411,2195,25,25,1,7,0,1092,47,"https://fbref.com/en/players/45a03961/Benjamin-Pavard"
2024,"Inter","Serie A","Alexis Sánchez","CHI","FW,MF","34",1988,8.5,453,0,28,189,240,37,452,22,12,54.5,8,36.4,294,1426,584,16,16,4,22,15,356,58,"https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez"
2024,"Inter","Serie A","Stefano Sensi","ITA","MF","27",1995,0.5,58,1,8,39,11,0,58,1,1,100,0,0,33,203,101,3,2,0,1,1,45,4,"https://fbref.com/en/players/b70bde8f/Stefano-Sensi"
2024,"Inter","Serie A","Yann Sommer","SUI","GK","34",1988,34,1293,1074,1289,4,0,0,1293,0,0,NA,0,NA,806,3232,1881,0,0,0,0,0,814,0,"https://fbref.com/en/players/420c18a1/Yann-Sommer"
2024,"Inter","Serie A","Marcus Thuram","FRA","FW","25",1997,29.9,967,26,83,422,474,176,967,51,33,64.7,11,21.6,540,3480,1696,68,28,40,81,35,756,192,"https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram"
2024,"Inter","Serie A","Stefan de Vrij","NED","DF","31",1992,17.6,1155,111,571,563,26,14,1155,2,2,100,0,0,608,2800,1460,6,5,0,7,0,777,2,"https://fbref.com/en/players/d0d8dd44/Stefan-de-Vrij"
2024,"Juventus","Serie A","Carlos Alcaraz","ARG","MF","20",2002,4.2,221,7,22,133,69,12,221,9,3,33.3,5,55.6,141,766,310,6,13,1,8,4,162,9,"https://fbref.com/en/players/4abac767/Carlos-Alcaraz"
2024,"Juventus","Serie A","Gleison Bremer","BRA","DF","26",1997,35.9,2304,285,1098,1123,97,35,2304,13,10,76.9,3,23.1,1287,6500,3428,7,8,1,18,8,1432,4,"https://fbref.com/en/players/5fd5ed86/Gleison-Bremer"
2024,"Juventus","Serie A","Andrea Cambiaso","ITA","DF,FW","23",2000,26.4,1449,48,317,631,521,60,1449,61,26,42.6,27,44.3,857,5413,2832,87,53,23,38,21,993,172,"https://fbref.com/en/players/247ed022/Andrea-Cambiaso"
2024,"Juventus","Serie A","Leonardo Cerri","ITA","DF","20",2003,0.1,2,0,0,0,2,0,2,0,0,NA,0,NA,1,6,0,0,0,0,0,0,2,2,"https://fbref.com/en/players/58e08f40/Leonardo-Cerri"
2024,"Juventus","Serie A","Federico Chiesa","ITA","FW","25",1997,24.4,1006,6,77,303,643,130,1005,95,35,36.8,48,50.5,643,4746,2697,111,56,58,54,40,740,216,"https://fbref.com/en/players/b0f7e36c/Federico-Chiesa"
2024,"Juventus","Serie A","Danilo","BRA","DF","32",1991,27.2,2118,255,815,1113,200,20,2118,12,8,66.7,1,8.3,1060,4741,2503,18,14,2,13,3,1345,21,"https://fbref.com/en/players/94b2001f/Danilo"
2024,"Juventus","Serie A","Mattia De Sciglio","ITA","DF","30",1992,0.5,25,1,10,13,2,0,25,0,0,NA,0,NA,15,50,15,0,2,0,1,0,15,1,"https://fbref.com/en/players/ae4e2852/Mattia-De-Sciglio"
2024,"Juventus","Serie A","Tiago Djaló","POR","DF","23",2000,0.2,15,5,8,7,1,1,15,1,1,100,0,0,8,104,64,1,1,1,0,0,9,0,"https://fbref.com/en/players/b2336681/Tiago-Djalo"
2024,"Juventus","Serie A","Nicolò Fagioli","ITA","MF","22",2001,4.9,263,3,38,143,84,5,263,7,3,42.9,2,28.6,167,775,326,8,6,1,10,4,191,15,"https://fbref.com/en/players/366be751/Nicolo-Fagioli"
2024,"Juventus","Serie A","Federico Gatti","ITA","DF","25",1998,29.3,1640,122,504,950,201,47,1640,22,9,40.9,10,45.5,963,5225,3233,52,31,1,24,12,1115,43,"https://fbref.com/en/players/18dd3219/Federico-Gatti"
2024,"Juventus","Serie A","Dean Huijsen","ESP","DF","18",2005,0.1,20,1,8,13,0,0,20,0,0,NA,0,NA,17,94,56,0,0,0,0,0,17,0,"https://fbref.com/en/players/87278bce/Dean-Huijsen"
2024,"Juventus","Serie A","Samuel Iling-Junior","ENG","DF,MF","19",2003,9,561,26,125,220,219,23,561,22,7,31.8,14,63.6,306,1708,823,29,15,8,17,12,343,64,"https://fbref.com/en/players/ba492306/Samuel-Iling-Junior"
2024,"Juventus","Serie A","Moise Kean","ITA","FW","23",2000,7.3,196,6,20,87,91,22,196,32,14,43.8,18,56.3,121,751,302,12,6,7,32,16,142,38,"https://fbref.com/en/players/3d50bcdb/Moise-Kean"
2024,"Juventus","Serie A","Filip Kostić","SRB","DF","30",1992,20.2,1221,57,257,520,454,32,1221,27,6,22.2,15,55.6,614,3619,2012,64,52,11,30,16,720,95,"https://fbref.com/en/players/b1cd37e6/Filip-Kostic"
2024,"Juventus","Serie A","Manuel Locatelli","ITA","MF","25",1998,33.4,2285,101,542,1418,341,22,2285,19,13,68.4,5,26.3,1262,5525,2702,21,37,2,19,17,1604,26,"https://fbref.com/en/players/a8a874f1/Manuel-Locatelli"
2024,"Juventus","Serie A","Weston McKennie","USA","MF,DF","24",1998,28.8,1457,92,310,601,559,69,1457,53,18,34,29,54.7,732,3889,2061,64,39,8,38,19,884,176,"https://fbref.com/en/players/01c3aff5/Weston-McKennie"
2024,"Juventus","Serie A","Arkadiusz Milik","POL","FW","29",1994,10.2,391,3,36,182,175,52,391,10,5,50,5,50,242,894,331,12,8,3,30,12,319,49,"https://fbref.com/en/players/85613cf0/Arkadiusz-Milik"
2024,"Juventus","Serie A","Fabio Miretti","ITA","MF","19",2003,12.3,604,12,86,291,237,35,604,42,21,50,18,42.9,362,2026,1002,22,17,7,34,25,399,62,"https://fbref.com/en/players/34693494/Fabio-Miretti"
2024,"Juventus","Serie A","Hans Nicolussi Caviglia","ITA","MF","23",2000,3,163,5,26,101,36,0,163,6,0,0,4,66.7,92,362,161,0,0,0,2,3,99,2,"https://fbref.com/en/players/b136c945/Hans-Nicolussi-Caviglia"
2024,"Juventus","Serie A","Joseph Nonge","BEL","MF","18",2005,0.3,11,1,3,2,6,0,11,2,1,50,0,0,9,62,28,1,1,0,0,0,8,2,"https://fbref.com/en/players/23d73767/Joseph-Nonge"
2024,"Juventus","Serie A","Mattia Perin","ITA","GK","30",1992,2.5,70,57,69,1,0,0,70,0,0,NA,0,NA,41,255,141,0,0,0,0,0,38,0,"https://fbref.com/en/players/4c62d0c8/Mattia-Perin"
2024,"Juventus","Serie A","Carlo Pinsoglio","ITA","GK","33",1990,0.5,23,22,23,0,0,0,23,0,0,NA,0,NA,17,61,26,0,0,0,0,0,16,0,"https://fbref.com/en/players/f6a06749/Carlo-Pinsoglio"
2024,"Juventus","Serie A","Paul Pogba","FRA","MF","30",1993,0.6,43,1,4,25,14,2,43,2,1,50,1,50,23,108,53,1,1,0,2,0,32,5,"https://fbref.com/en/players/867239d3/Paul-Pogba"
2024,"Juventus","Serie A","Adrien Rabiot","FRA","MF","28",1995,29.5,1525,69,269,829,447,79,1525,54,28,51.9,21,38.9,893,5580,2746,72,59,10,52,19,1027,106,"https://fbref.com/en/players/8794e251/Adrien-Rabiot"
2024,"Juventus","Serie A","Daniele Rugani","ITA","DF","29",1994,13.2,738,69,329,373,40,12,738,0,0,NA,0,NA,451,2006,899,2,4,0,3,2,501,2,"https://fbref.com/en/players/14b8fcdf/Daniele-Rugani"
2024,"Juventus","Serie A","Alex Sandro","BRA","DF","32",1991,8,638,59,217,338,85,8,638,10,3,30,3,30,343,1804,1068,16,9,0,7,4,408,9,"https://fbref.com/en/players/0d82903c/Alex-Sandro"
2024,"Juventus","Serie A","Nikola Sekulov","ITA","FW","21",2002,0.1,2,0,0,2,0,0,2,0,0,NA,0,NA,1,3,0,0,0,0,0,0,1,1,"https://fbref.com/en/players/b2e08cb6/Nikola-Sekulov"
2024,"Juventus","Serie A","Wojciech Szczęsny","POL","GK","33",1990,35,1070,855,1062,8,0,0,1070,1,1,100,0,0,660,4408,2908,0,0,0,1,0,546,0,"https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny"
2024,"Juventus","Serie A","Dušan Vlahović","SRB","FW","23",2000,25.6,833,14,63,368,410,152,829,43,18,41.9,23,53.5,473,2013,840,36,19,20,71,42,637,174,"https://fbref.com/en/players/79443529/Dusan-Vlahovic"
2024,"Juventus","Serie A","Timothy Weah","USA","DF,FW","23",2000,14,714,22,141,304,273,27,714,13,5,38.5,5,38.5,423,2793,1208,35,19,8,15,10,487,84,"https://fbref.com/en/players/8eec784d/Timothy-Weah"
2024,"Juventus","Serie A","Kenan Yıldız","TUR","FW,DF","18",2005,10.6,461,7,58,196,218,36,461,40,23,57.5,12,30,311,2178,1175,32,31,11,34,18,365,73,"https://fbref.com/en/players/d8cda243/Kenan-Yildiz"
2024,"Köln","Bundesliga","Sargis Adamyan","ARM","FW,MF","30",1993,8.9,312,8,30,151,136,52,312,18,7,38.9,10,55.6,162,814,344,15,9,5,27,17,183,42,"https://fbref.com/en/players/22919e97/Sargis-Adamyan"
2024,"Köln","Bundesliga","Faride Alidou","GER","FW,MF","22",2001,14.2,522,14,77,210,243,51,522,70,24,34.3,38,54.3,312,2561,1191,51,23,18,39,27,344,95,"https://fbref.com/en/players/00f518d8/Faride-Alidou"
2024,"Köln","Bundesliga","Rasmus Carstensen","DEN","DF,FW","22",2000,18.4,1072,81,326,459,304,36,1072,30,13,43.3,12,40,513,2976,1376,32,26,3,37,22,568,89,"https://fbref.com/en/players/64d7f629/Rasmus-Carstensen"
2024,"Köln","Bundesliga","Julian Chabot","GER","DF","25",1998,30,1985,361,1213,731,65,40,1985,19,9,47.4,8,42.1,1001,5034,2914,17,14,2,18,2,1076,8,"https://fbref.com/en/players/ae7058f9/Julian-Chabot"
2024,"Köln","Bundesliga","Jacob Christensen","DEN","MF","22",2001,2.4,121,9,40,68,14,1,121,2,1,50,1,50,53,321,160,2,1,0,5,0,61,1,"https://fbref.com/en/players/324ff0da/Jacob-Christensen"
2024,"Köln","Bundesliga","Justin Diehl","GER","FW,MF","18",2004,1.9,96,2,11,31,54,10,96,15,8,53.3,6,40,55,500,204,6,2,5,9,1,57,17,"https://fbref.com/en/players/d82a310a/Justin-Diehl"
2024,"Köln","Bundesliga","Florian Dietz","GER","FW,MF","24",1998,0.8,32,0,2,17,13,5,32,0,0,NA,0,NA,17,39,3,0,1,0,2,0,22,8,"https://fbref.com/en/players/8779ddf8/Florian-Dietz"
2024,"Köln","Bundesliga","Damion Downs","GER","FW,MF","19",2004,2,52,1,4,21,27,8,52,4,1,25,3,75,22,89,37,1,1,1,2,1,32,5,"https://fbref.com/en/players/640134d6/Damion-Downs"
2024,"Köln","Bundesliga","Max Finkgräfe","GER","DF,FW","19",2004,19.5,1121,53,333,510,308,24,1121,58,36,62.1,21,36.2,495,3461,1845,51,35,11,37,24,527,59,"https://fbref.com/en/players/7ebd0896/Max-Finkgrafe"
2024,"Köln","Bundesliga","Dominique Heintz","GER","DF","29",1993,6.3,489,37,154,274,64,2,489,4,3,75,1,25,253,1278,699,10,12,1,6,3,307,16,"https://fbref.com/en/players/699fb8db/Dominique-Heintz"
2024,"Köln","Bundesliga","Timo Hübers","GER","DF","27",1996,30.9,2143,267,1200,897,65,31,2143,6,4,66.7,2,33.3,1203,6033,3442,19,14,1,11,7,1280,3,"https://fbref.com/en/players/94302c52/Timo-Hubers"
2024,"Köln","Bundesliga","Denis Huseinbasic","BIH","MF","22",2001,18.1,949,36,214,550,203,13,949,23,10,43.5,12,52.2,547,3256,1553,35,30,3,19,19,633,29,"https://fbref.com/en/players/b116c6e3/Denis-Huseinbasic"
2024,"Köln","Bundesliga","Florian Kainz","AUT","MF,FW","30",1992,24.4,1321,35,204,645,489,34,1316,42,23,54.8,17,40.5,796,3853,1452,40,39,8,27,25,826,100,"https://fbref.com/en/players/94c18565/Florian-Kainz"
2024,"Köln","Bundesliga","Luca Kilian","GER","DF","23",1999,7.1,395,51,221,152,24,4,395,1,0,0,1,100,205,1203,582,7,3,0,5,0,232,1,"https://fbref.com/en/players/610aa1e9/Luca-Kilian"
2024,"Köln","Bundesliga","Dejan Ljubicic","AUT","MF,FW","25",1997,22.8,1046,20,205,537,319,37,1046,33,15,45.5,16,48.5,634,3423,1746,41,47,5,37,18,734,73,"https://fbref.com/en/players/c455a2b2/Dejan-Ljubicic"
2024,"Köln","Bundesliga","Linton Maina","GER","FW,MF","24",1999,21.1,846,14,110,334,429,82,846,57,22,38.6,31,54.4,599,5140,2671,109,64,47,38,27,607,169,"https://fbref.com/en/players/e5d85da8/Linton-Maina"
2024,"Köln","Bundesliga","Eric Martel","GER","MF","21",2002,27.3,1515,116,491,817,220,35,1515,17,7,41.2,6,35.3,690,3155,1186,21,14,2,24,24,841,35,"https://fbref.com/en/players/92a16062/Eric-Martel"
2024,"Köln","Bundesliga","Mathias Olesen","LUX","MF,FW","22",2001,1.2,61,3,16,28,18,2,61,1,1,100,0,0,37,178,89,2,1,0,1,2,35,2,"https://fbref.com/en/players/86adbcc7/Mathias-Olesen"
2024,"Köln","Bundesliga","Leart Paqarada","KVX","DF","28",1994,11.9,832,43,254,351,233,10,832,10,7,70,3,30,423,2003,1158,26,13,1,7,6,467,29,"https://fbref.com/en/players/82bfc14d/Leart-Paqarada"
2024,"Köln","Bundesliga","Benno Schmitz","GER","DF","28",1994,12.8,821,37,216,378,237,11,821,14,5,35.7,7,50,349,1573,847,27,22,2,6,0,433,47,"https://fbref.com/en/players/ad00b1a8/Benno-Schmitz"
2024,"Köln","Bundesliga","Marvin Schwäbe","GER","GK","28",1995,34,1393,1004,1359,35,0,0,1393,0,0,NA,0,NA,833,4192,2745,0,0,0,0,0,821,0,"https://fbref.com/en/players/87436846/Marvin-Schwabe"
2024,"Köln","Bundesliga","Davie Selke","GER","FW","28",1995,14.1,341,24,35,166,140,63,341,12,6,50,6,50,171,653,232,9,3,5,20,12,257,46,"https://fbref.com/en/players/1238a3f9/Davie-Selke"
2024,"Köln","Bundesliga","Jan Thielmann","GER","FW,DF","21",2002,17.5,760,35,177,324,272,34,760,27,18,66.7,6,22.2,406,2852,1357,46,34,11,40,24,438,69,"https://fbref.com/en/players/fd53759d/Jan-Thielmann"
2024,"Köln","Bundesliga","Steffen Tigges","GER","FW","25",1998,8.1,295,14,33,163,102,35,295,8,4,50,4,50,146,661,235,9,5,2,19,9,211,48,"https://fbref.com/en/players/6b8887c2/Steffen-Tigges"
2024,"Köln","Bundesliga","Mark Uth","GER","MF,FW","31",1991,4.1,232,0,21,106,105,19,232,13,4,30.8,5,38.5,122,681,266,12,6,2,13,8,142,29,"https://fbref.com/en/players/a3ddb1b9/Mark-Uth"
2024,"Köln","Bundesliga","Luca Waldschmidt","GER","MF,FW","27",1996,12.7,604,9,82,297,234,29,603,40,18,45,20,50,336,1835,822,30,20,6,23,14,387,61,"https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt"
2024,"Las Palmas","La Liga","Julian Araujo","MEX","DF","21",2001,16.2,1012,78,306,535,178,14,1012,20,12,60,6,30,489,1908,926,23,16,3,29,2,557,47,"https://fbref.com/en/players/8f4541c2/Julian-Araujo"
2024,"Las Palmas","La Liga","José Campaña","ESP","MF","30",1993,1.9,180,10,54,104,23,0,180,3,1,33.3,2,66.7,117,556,184,1,1,0,4,2,132,4,"https://fbref.com/en/players/61220da2/Jose-Campana"
2024,"Las Palmas","La Liga","Marc Cardona","ESP","FW","28",1995,8,333,7,33,161,146,46,332,34,14,41.2,19,55.9,215,983,388,10,4,4,24,15,255,74,"https://fbref.com/en/players/b92b456a/Marc-Cardona"
2024,"Las Palmas","La Liga","Sergi Cardona","ESP","DF","24",1999,31.3,2586,144,840,1175,586,67,2586,37,17,45.9,16,43.2,1199,5768,3162,60,49,6,47,22,1498,165,"https://fbref.com/en/players/74e90475/Sergi-Cardona"
2024,"Las Palmas","La Liga","Saúl Coco","EQG","DF","24",1999,25.5,1700,193,873,800,30,11,1700,10,3,30,3,30,1005,4456,2391,9,6,0,10,9,1132,1,"https://fbref.com/en/players/d0ee1652/Saul-Coco"
2024,"Las Palmas","La Liga","Eric Curbelo","ESP","DF,MF","29",1994,1.1,76,15,51,24,1,0,76,0,0,NA,0,NA,39,118,53,0,0,0,3,0,40,0,"https://fbref.com/en/players/34e39a18/Eric-Curbelo"
2024,"Las Palmas","La Liga","Aarón Escandell","ESP","GK","27",1995,1.7,88,69,87,1,0,0,88,0,0,NA,0,NA,42,156,108,0,0,0,0,0,44,0,"https://fbref.com/en/players/67669ce7/Aaron-Escandell"
2024,"Las Palmas","La Liga","Francisco Jesús Crespo García","ESP","FW","27",1996,5.6,321,3,29,124,170,15,321,34,15,44.1,18,52.9,204,1363,511,17,15,4,17,13,241,66,"https://fbref.com/en/players/8c4e56cb/Francisco-Jesus-Crespo-Garcia"
2024,"Las Palmas","La Liga","Fabio González","ESP","MF","26",1997,1.4,133,1,26,88,19,0,133,1,1,100,0,0,89,282,91,0,2,0,0,2,108,2,"https://fbref.com/en/players/5418d47c/Fabio-Gonzalez"
2024,"Las Palmas","La Liga","Iñaki González","ESP","MF","19",2004,0.1,7,1,3,3,1,0,7,0,0,NA,0,NA,2,7,4,0,0,0,0,0,4,0,"https://fbref.com/en/players/63787ec5/Inaki-Gonzalez"
2024,"Las Palmas","La Liga","Munir El Haddadi","MAR","FW","27",1995,27.2,1043,14,108,516,430,70,1042,61,21,34.4,35,57.4,671,3237,1220,26,30,8,55,48,792,167,"https://fbref.com/en/players/8696bc90/Munir-El-Haddadi"
2024,"Las Palmas","La Liga","Cristian Herrera","ESP","FW,MF","32",1991,1.8,117,2,16,59,42,4,117,2,1,50,1,50,77,300,138,2,3,0,8,2,93,16,"https://fbref.com/en/players/f814e5d3/Cristian-Herrera"
2024,"Las Palmas","La Liga","Juan Herzog","ESP","DF","20",2003,3.2,257,30,161,93,3,3,257,1,1,100,0,0,132,383,144,0,0,0,1,0,182,0,"https://fbref.com/en/players/3a18abe2/Juan-Herzog"
2024,"Las Palmas","La Liga","Sory Kaba","GUI","FW","28",1995,8,272,8,19,139,119,33,272,22,11,50,11,50,163,608,211,7,7,3,48,14,219,36,"https://fbref.com/en/players/d29202c2/Sory-Kaba"
2024,"Las Palmas","La Liga","Álvaro Lemos","ESP","DF","30",1993,2.8,207,8,35,133,42,0,207,2,0,0,2,100,118,536,241,6,7,0,4,0,127,8,"https://fbref.com/en/players/31d45cc8/Alvaro-Lemos"
2024,"Las Palmas","La Liga","Enzo Loiodice","FRA","MF","22",2000,19.9,1362,34,238,799,337,26,1362,53,28,52.8,21,39.6,756,3333,1451,27,27,4,41,42,997,72,"https://fbref.com/en/players/6bca20fe/Enzo-Loiodice"
2024,"Las Palmas","La Liga","Mika Màrmol","ESP","DF","21",2002,35.3,2956,395,1553,1302,109,12,2956,33,17,51.5,14,42.4,1673,7990,5096,36,26,1,16,10,1987,13,"https://fbref.com/en/players/e7630876/Mika-Marmol"
2024,"Las Palmas","La Liga","Marvin","ESP","FW,DF","23",2000,20.6,1011,26,174,416,433,50,1011,47,19,40.4,21,44.7,574,3530,1535,60,40,13,52,23,662,177,"https://fbref.com/en/players/efaefda0/Marvin"
2024,"Las Palmas","La Liga","Omenuke Mfulu","COD","MF,FW","29",1994,0.9,77,10,30,39,8,0,77,1,1,100,0,0,41,144,70,1,1,0,2,0,50,0,"https://fbref.com/en/players/bdc14559/Omenuke-Mfulu"
2024,"Las Palmas","La Liga","Alberto Moleiro","ESP","FW,MF","19",2003,20,977,8,109,441,453,59,977,116,57,49.1,54,46.6,681,4467,2389,86,67,24,60,27,773,184,"https://fbref.com/en/players/c2c8897d/Alberto-Moleiro"
2024,"Las Palmas","La Liga","Javier Muñoz","ESP","MF","28",1995,29.3,1560,30,235,897,437,47,1560,35,14,40,19,54.3,836,3819,1571,33,28,4,41,24,1172,126,"https://fbref.com/en/players/ec7c84c2/Javier-Munoz"
2024,"Las Palmas","La Liga","Máximo Perrone","ARG","MF","20",2003,18,1492,54,457,901,144,8,1492,24,11,45.8,11,45.8,759,2885,1239,12,11,2,23,14,1141,22,"https://fbref.com/en/players/53552942/Maximo-Perrone"
2024,"Las Palmas","La Liga","Benito Ramírez","ESP","FW,MF","28",1995,4.3,245,6,32,106,112,10,245,11,2,18.2,9,81.8,150,963,471,13,8,5,10,3,168,46,"https://fbref.com/en/players/db714daf/Benito-Ramirez"
2024,"Las Palmas","La Liga","Sandro Ramírez","ESP","FW","28",1995,20.1,901,17,68,328,515,81,900,54,22,40.7,25,46.3,543,3118,1302,61,26,30,65,23,656,209,"https://fbref.com/en/players/833fb62e/Sandro-Ramirez"
2024,"Las Palmas","La Liga","Kirian Rodríguez","ESP","MF","27",1996,35.7,3337,59,712,2088,560,19,3337,37,26,70.3,9,24.3,2158,9111,4802,46,45,0,49,48,2719,78,"https://fbref.com/en/players/9b130479/Kirian-Rodriguez"
2024,"Las Palmas","La Liga","Daley Sinkgraven","NED","DF","28",1995,4.3,319,17,90,181,49,1,319,3,0,0,3,100,168,660,285,3,4,0,3,2,198,8,"https://fbref.com/en/players/73000a79/Daley-Sinkgraven"
2024,"Las Palmas","La Liga","Álex Suárez","ESP","DF","30",1993,28.5,1851,157,713,1019,132,16,1851,16,11,68.8,2,12.5,986,4052,2044,12,15,0,16,11,1211,15,"https://fbref.com/en/players/9c137b36/Alex-Suarez"
2024,"Las Palmas","La Liga","Álvaro Vallés","ESP","GK","26",1997,36.3,2056,1271,1985,73,0,0,2056,1,1,100,0,0,1278,5138,3266,0,0,0,2,0,1316,0,"https://fbref.com/en/players/0166a73e/Alvaro-Valles"
2024,"Las Palmas","La Liga","Jonathan Viera","ESP","MF,FW","33",1989,6.9,565,0,40,331,203,22,563,22,10,45.5,7,31.8,379,1818,993,26,21,5,15,9,481,37,"https://fbref.com/en/players/efa708aa/Jonathan-Viera"
2024,"Lazio","Serie A","Luis Alberto","ESP","MF","30",1992,25.7,1904,23,231,1004,690,61,1904,45,25,55.6,16,35.6,1018,5303,3192,83,62,10,33,24,1383,124,"https://fbref.com/en/players/5294a83f/Luis-Alberto"
2024,"Lazio","Serie A","Felipe Anderson","BRA","FW,MF","30",1993,30.8,1756,43,252,792,742,93,1756,107,43,40.2,54,50.5,897,5493,2896,108,62,26,65,32,1304,226,"https://fbref.com/en/players/9f1893b9/Felipe-Anderson"
2024,"Lazio","Serie A","Nicolò Casale","ITA","DF","25",1998,17.3,1155,144,515,615,32,8,1155,4,2,50,0,0,646,3798,2210,20,9,1,2,1,808,4,"https://fbref.com/en/players/3f5f38fb/Nicolo-Casale"
2024,"Lazio","Serie A","Valentín Castellanos","ARG","FW","24",1998,18.7,679,16,47,325,316,106,679,38,11,28.9,25,65.8,305,1337,466,15,13,7,54,22,490,132,"https://fbref.com/en/players/da76bab4/Valentin-Castellanos"
2024,"Lazio","Serie A","Danilo Cataldi","ITA","MF","28",1994,15.1,1040,42,219,691,139,0,1040,8,6,75,2,25,491,2369,1020,9,9,0,9,6,719,7,"https://fbref.com/en/players/ba3d3bea/Danilo-Cataldi"
2024,"Lazio","Serie A","Mario Gila","ESP","DF","22",2000,20.1,1486,149,602,797,103,10,1486,15,9,60,4,26.7,875,4688,2725,21,26,0,11,6,1035,12,"https://fbref.com/en/players/9c435456/Mario-Gila"
2024,"Lazio","Serie A","Mattéo Guendouzi","FRA","MF","24",1999,26.3,1323,39,246,754,337,44,1323,22,7,31.8,13,59.1,722,4140,1958,46,33,4,25,13,975,79,"https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi"
2024,"Lazio","Serie A","Elseid Hysaj","ALB","DF","29",1994,13.3,967,45,310,496,166,8,967,8,2,25,6,75,483,2815,1444,27,23,1,12,8,619,41,"https://fbref.com/en/players/2f3452eb/Elseid-Hysaj"
2024,"Lazio","Serie A","Ciro Immobile","ITA","FW","33",1990,18.4,655,14,44,267,350,115,651,27,8,29.6,19,70.4,327,1504,537,19,13,14,52,14,499,123,"https://fbref.com/en/players/4431aed2/Ciro-Immobile"
2024,"Lazio","Serie A","Gustav Isaksen","DEN","FW","22",2001,11.9,464,6,53,169,253,51,464,43,15,34.9,23,53.5,293,2056,969,36,21,14,38,19,348,95,"https://fbref.com/en/players/5715bb71/Gustav-Isaksen"
2024,"Lazio","Serie A","Daichi Kamada","JPN","MF","26",1996,17.2,1109,19,171,629,316,57,1109,23,14,60.9,7,30.4,627,3349,1676,40,30,18,25,15,847,78,"https://fbref.com/en/players/15b287da/Daichi-Kamada"
