"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2024,"Luton Town","Premier League","James Shea","ENG","GK","32",1991,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/ee7c0a5e/James-Shea"
2024,"Luton Town","Premier League","Andros Townsend","ENG","MF,FW","32",1991,13.4,1,20,7,35,1.49,0.52,0.05,0.14,23.7,2,0,0,1.2,1.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/b28bbd58/Andros-Townsend"
2024,"Luton Town","Premier League","Cauley Woodrow","ENG","FW,MF","28",1994,4.7,1,16,4,25,3.37,0.84,0.06,0.25,18.7,1,0,0,1.4,1.4,0.09,-0.4,-0.4,"https://fbref.com/en/players/d3085b49/Cauley-Woodrow"
2024,"Lyon","Ligue 1","Adryelson","BRA","DF,FW","25",1998,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e980e78d/Adryelson"
2024,"Lyon","Ligue 1","Paul Akouokou","CIV","MF","25",1997,3.4,0,2,0,0,0.59,0,0,NA,15.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/31f5b89b/Paul-Akouokou"
2024,"Lyon","Ligue 1","Skelly Alvero","FRA","MF","21",2002,4.7,1,9,3,33.3,1.9,0.63,0.11,0.33,22.9,0,0,0,0.4,0.4,0.05,0.6,0.6,"https://fbref.com/en/players/add37c13/Skelly-Alvero"
2024,"Lyon","Ligue 1","Mohamed El Arouch","FRA","FW","19",2004,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/508a9011/Mohamed-El-Arouch"
2024,"Lyon","Ligue 1","Bradley Barcola","FRA","FW","20",2002,3,0,2,0,0,0.67,0,0,NA,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,"https://fbref.com/en/players/a0d55a09/Bradley-Barcola"
2024,"Lyon","Ligue 1","Saïd Benrahma","ALG","FW,MF","27",1995,8.6,3,25,9,36,2.92,1.05,0.12,0.33,21.5,2,0,0,1.6,1.6,0.06,1.4,1.4,"https://fbref.com/en/players/5a04fd92/Said-Benrahma"
2024,"Lyon","Ligue 1","Duje Ćaleta-Car","CRO","DF","26",1996,22.1,0,7,1,14.3,0.32,0.05,0,0,10.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,"https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car"
2024,"Lyon","Ligue 1","Maxence Caqueret","FRA","MF","23",2000,33.6,1,24,9,37.5,0.71,0.27,0.04,0.11,20.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1,"https://fbref.com/en/players/f81ef10d/Maxence-Caqueret"
2024,"Lyon","Ligue 1","Rayan Cherki","FRA","MF,FW","19",2003,19.1,1,57,17,29.8,2.98,0.89,0.02,0.06,15.7,1,0,0,5.2,5.2,0.09,-4.2,-4.2,"https://fbref.com/en/players/b34c63a5/Rayan-Cherki"
2024,"Lyon","Ligue 1","Mahamadou Diawara","FRA","MF","18",2005,4,0,6,0,0,1.51,0,0,NA,15.3,0,0,0,0.7,0.7,0.12,-0.7,-0.7,"https://fbref.com/en/players/1906b842/Mahamadou-Diawara"
2024,"Lyon","Ligue 1","Sinaly Diomande","CIV","DF","22",2001,9.9,0,6,1,16.7,0.61,0.1,0,0,11.1,0,0,0,1,1,0.17,-1,-1,"https://fbref.com/en/players/6de23ab0/Sinaly-Diomande"
2024,"Lyon","Ligue 1","Chaim El Djebali","TUN","MF","19",2004,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/a1dbb2c7/Chaim-El-Djebali"
2024,"Lyon","Ligue 1","Malick Fofana","BEL","FW","18",2005,6.2,3,9,7,77.8,1.45,1.13,0.33,0.43,14.2,0,0,0,1.8,1.8,0.2,1.2,1.2,"https://fbref.com/en/players/8236f673/Malick-Fofana"
2024,"Lyon","Ligue 1","Henrique","BRA","DF","29",1994,6.7,1,8,3,37.5,1.19,0.44,0.13,0.33,18.3,0,0,0,0.3,0.3,0.04,0.7,0.7,"https://fbref.com/en/players/f28474a4/Henrique"
2024,"Lyon","Ligue 1","Jeffinho","BRA","FW,MF","23",1999,3.4,1,11,3,27.3,3.21,0.88,0.09,0.33,17,0,0,0,1,1,0.09,0,0,"https://fbref.com/en/players/45cce300/Jeffinho"
2024,"Lyon","Ligue 1","Tino Kadewere","ZIM","FW,MF","27",1996,3.3,0,6,1,16.7,1.82,0.3,0,0,17.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7,"https://fbref.com/en/players/7d08063d/Tino-Kadewere"
2024,"Lyon","Ligue 1","Sael Kumbedi","FRA","DF","18",2005,10.3,0,6,4,66.7,0.58,0.39,0,0,22.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/c385bf49/Sael-Kumbedi"
2024,"Lyon","Ligue 1","Alexandre Lacazette","FRA","FW","32",1991,25.5,19,60,33,55,2.35,1.3,0.28,0.52,14,6,2,2,11.4,9.8,0.17,7.6,7.2,"https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette"
2024,"Lyon","Ligue 1","Johann Lepenant","FRA","MF","20",2002,2.8,0,4,2,50,1.42,0.71,0,0,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/1e52971c/Johann-Lepenant"
2024,"Lyon","Ligue 1","Anthony Lopes","POR","GK","32",1990,31,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/f00de885/Anthony-Lopes"
2024,"Lyon","Ligue 1","Dejan Lovren","CRO","DF","34",1989,8,0,6,4,66.7,0.75,0.5,0,0,12.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,"https://fbref.com/en/players/1a2935f6/Dejan-Lovren"
2024,"Lyon","Ligue 1","Ainsley Maitland-Niles","ENG","DF,MF","25",1997,15.9,1,17,5,29.4,1.07,0.31,0,0,13.9,0,1,1,3,2.2,0.16,-2,-2.2,"https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles"
2024,"Lyon","Ligue 1","Orel Mangala","BEL","MF","25",1998,4.4,2,5,2,40,1.13,0.45,0.4,1,17,0,0,0,1,1,0.2,1,1,"https://fbref.com/en/players/a572e291/Orel-Mangala"
2024,"Lyon","Ligue 1","Clinton Mata","ANG","DF","30",1992,24.7,0,14,0,0,0.57,0,0,NA,24.3,3,0,0,0.6,0.6,0.04,-0.6,-0.6,"https://fbref.com/en/players/55abe554/Clinton-Mata"
2024,"Lyon","Ligue 1","Nemanja Matić","SRB","MF","34",1988,13.9,0,6,2,33.3,0.43,0.14,0,0,20.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,"https://fbref.com/en/players/eb7822d7/Nemanja-Matic"
2024,"Lyon","Ligue 1","Diego Moreira","POR","FW,MF","18",2004,3,0,5,2,40,1.67,0.67,0,0,11.3,0,0,0,0.7,0.7,0.14,-0.7,-0.7,"https://fbref.com/en/players/12de1b0d/Diego-Moreira"
2024,"Lyon","Ligue 1","Ernest Nuamah","GHA","FW,MF","19",2003,20.4,3,43,20,46.5,2.11,0.98,0.07,0.15,18,3,0,0,4,4,0.09,-1,-1,"https://fbref.com/en/players/234a703c/Ernest-Nuamah"
2024,"Lyon","Ligue 1","Jake O'Brien","IRL","DF","22",2001,26.3,4,18,8,44.4,0.68,0.3,0.22,0.5,7.4,0,0,0,3.6,3.6,0.2,0.4,0.4,"https://fbref.com/en/players/25f2ef01/Jake-OBrien"
2024,"Lyon","Ligue 1","Gift Orban","NGA","FW","21",2002,5.3,1,8,2,25,1.52,0.38,0.13,0.5,12.7,0,0,0,1.1,1.1,0.14,-0.1,-0.1,"https://fbref.com/en/players/de17db90/Gift-Orban"
2024,"Lyon","Ligue 1","Rémy Riou","FRA","GK","35",1987,3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7f41ee30/Remy-Riou"
2024,"Lyon","Ligue 1","Mama Samba Baldé","GNB","FW,MF","27",1995,6.1,2,17,9,52.9,2.78,1.47,0.12,0.22,14.2,0,0,0,3.4,3.4,0.2,-1.4,-1.4,"https://fbref.com/en/players/fb14aa28/Mama-Samba-Balde"
2024,"Lyon","Ligue 1","Amin Sarr","SWE","FW,MF","22",2001,1.1,0,5,2,40,4.59,1.84,0,0,13.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,"https://fbref.com/en/players/d5326924/Amin-Sarr"
2024,"Lyon","Ligue 1","Mamadou Sarr","FRA","DF","17",2005,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/61f80c89/Mamadou-Sarr"
2024,"Lyon","Ligue 1","Nicolás Tagliafico","ARG","DF","30",1992,23.6,3,15,6,40,0.64,0.25,0.2,0.5,13.7,0,0,0,2.6,2.6,0.17,0.4,0.4,"https://fbref.com/en/players/f0661424/Nicolas-Tagliafico"
2024,"Lyon","Ligue 1","Corentin Tolisso","FRA","MF","28",1994,19.3,2,38,13,34.2,1.96,0.67,0.03,0.08,18.9,1,1,1,3.2,2.4,0.06,-1.2,-1.4,"https://fbref.com/en/players/652d4c37/Corentin-Tolisso"
2024,"Mainz 05","Bundesliga","Ludovic Ajorque","FRA","FW","29",1994,15.1,2,27,6,22.2,1.79,0.4,0.07,0.33,13.1,0,0,2,5.3,3.7,0.14,-3.3,-1.7,"https://fbref.com/en/players/462475ed/Ludovic-Ajorque"
2024,"Mainz 05","Bundesliga","Nadiem Amiri","GER","MF","26",1996,14.6,1,35,8,22.9,2.4,0.55,0.03,0.13,26.8,11,0,1,2.2,1.4,0.04,-1.2,-0.4,"https://fbref.com/en/players/555d5edd/Nadiem-Amiri"
2024,"Mainz 05","Bundesliga","Aymen Barkok","MAR","MF,FW","25",1998,3.6,1,11,6,54.5,3.08,1.68,0.09,0.17,17.2,0,0,1,1.7,0.9,0.08,-0.7,0.1,"https://fbref.com/en/players/a2a85828/Aymen-Barkok"
2024,"Mainz 05","Bundesliga","Leandro Barreiro Martins","LUX","MF","23",2000,29,4,38,13,34.2,1.31,0.45,0.11,0.31,16.4,0,0,0,4.5,4.5,0.12,-0.5,-0.5,"https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins"
2024,"Mainz 05","Bundesliga","Daniel Batz","GER","GK","32",1991,4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/ec759ba1/Daniel-Batz"
2024,"Mainz 05","Bundesliga","Stefan Bell","GER","DF","31",1991,7.4,0,4,2,50,0.54,0.27,0,0,16.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/857a5abe/Stefan-Bell"
2024,"Mainz 05","Bundesliga","Jonathan Burkardt","GER","FW,MF","23",2000,17.1,8,40,16,40,2.34,0.94,0.18,0.44,14.5,0,1,1,6.1,5.3,0.13,1.9,1.7,"https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt"
2024,"Mainz 05","Bundesliga","Anthony Caci","FRA","DF","26",1997,27.6,2,31,5,16.1,1.12,0.18,0.06,0.4,18.2,0,0,0,1.5,1.5,0.05,0.5,0.5,"https://fbref.com/en/players/0118c54c/Anthony-Caci"
2024,"Mainz 05","Bundesliga","Danny da Costa","GER","DF","30",1993,9.2,0,6,1,16.7,0.65,0.11,0,0,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,"https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa"
2024,"Mainz 05","Bundesliga","Sepp van den Berg","NED","DF","21",2001,31.5,3,25,11,44,0.79,0.35,0.12,0.27,9.1,0,0,0,2.7,2.7,0.11,0.3,0.3,"https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg"
2024,"Mainz 05","Bundesliga","Edimilson Fernandes","SUI","DF","27",1996,14.3,0,15,0,0,1.05,0,0,NA,26.8,3,0,0,0.5,0.5,0.03,-0.5,-0.5,"https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes"
2024,"Mainz 05","Bundesliga","Anwar El Ghazi","NED","MF,DF","28",1995,0.6,0,2,0,0,3.33,0,0,NA,21.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,"https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi"
2024,"Mainz 05","Bundesliga","Brajan Gruda","GER","MF,FW","19",2004,18.2,4,30,12,40,1.65,0.66,0.13,0.33,18.2,2,0,0,3.5,3.5,0.12,0.5,0.5,"https://fbref.com/en/players/ae9b998d/Brajan-Gruda"
2024,"Mainz 05","Bundesliga","Josuha Guilavogui","FRA","DF","32",1990,4.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e6c43eec/Josuha-Guilavogui"
2024,"Mainz 05","Bundesliga","Andreas Hanche-Olsen","NOR","DF","26",1997,11,1,4,1,25,0.36,0.09,0.25,1,6.6,0,0,0,0.7,0.7,0.17,0.3,0.3,"https://fbref.com/en/players/2e77d607/Andreas-Hanche-Olsen"
2024,"Mainz 05","Bundesliga","Lee Jae-sung","KOR","MF,FW","30",1992,23.5,6,38,13,34.2,1.62,0.55,0.16,0.46,14.7,0,0,0,4.9,4.9,0.13,1.1,1.1,"https://fbref.com/en/players/34b0387f/Lee-Jae-sung"
2024,"Mainz 05","Bundesliga","Dominik Kohr","GER","DF,MF","29",1994,24.3,1,25,7,28,1.03,0.29,0.04,0.14,16.5,0,0,0,1.6,1.6,0.07,-0.6,-0.6,"https://fbref.com/en/players/0fbecd11/Dominik-Kohr"
2024,"Mainz 05","Bundesliga","Tom Krauß","GER","MF","22",2001,15,1,19,2,10.5,1.27,0.13,0.05,0.5,24,0,0,0,0.8,0.8,0.04,0.2,0.2,"https://fbref.com/en/players/9f77012e/Tom-Krauss"
2024,"Mainz 05","Bundesliga","Maxim Leitsch","GER","DF","25",1998,4.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7e12a98d/Maxim-Leitsch"
2024,"Mainz 05","Bundesliga","David Mamutovic","GER","FW,DF","22",2000,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7c24eaf8/David-Mamutovic"
2024,"Mainz 05","Bundesliga","Marcus Müller","GER","MF","20",2002,0.2,0,1,0,0,5,0,0,NA,16,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/3c151571/Marcus-Muller"
2024,"Mainz 05","Bundesliga","Phillipp Mwene","AUT","DF","29",1994,22.2,1,24,9,37.5,1.08,0.41,0.04,0.11,19.2,0,0,0,1.4,1.4,0.06,-0.4,-0.4,"https://fbref.com/en/players/2ff76adc/Phillipp-Mwene"
2024,"Mainz 05","Bundesliga","Jessic Ngankam","GER","FW,MF","23",2000,2,0,7,1,14.3,3.42,0.49,0,0,17.4,0,0,0,0.6,0.6,0.09,-0.6,-0.6,"https://fbref.com/en/players/bc249af8/Jessic-Ngankam"
2024,"Mainz 05","Bundesliga","Karim Onisiwo","AUT","FW,MF","31",1992,16.6,1,33,7,21.2,1.99,0.42,0.03,0.14,14.8,0,0,0,2.3,2.3,0.07,-1.3,-1.3,"https://fbref.com/en/players/f26834c7/Karim-Onisiwo"
2024,"Mainz 05","Bundesliga","Matondo-Merveille Papela","GER","MF,DF","22",2001,2.9,0,4,1,25,1.4,0.35,0,0,17.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,"https://fbref.com/en/players/b4b08774/Matondo-Merveille-Papela"
2024,"Mainz 05","Bundesliga","Marco Richter","GER","MF,FW","25",1997,8,1,38,9,23.7,4.77,1.13,0.03,0.11,21.2,4,0,0,1.9,1.9,0.05,-0.9,-0.9,"https://fbref.com/en/players/f972644c/Marco-Richter"
2024,"Mainz 05","Bundesliga","Anton Stach","GER","MF","24",1998,1.9,0,2,1,50,1.06,0.53,0,0,12.8,0,0,0,0.2,0.2,0.09,-0.2,-0.2,"https://fbref.com/en/players/0f59a7bf/Anton-Stach"
2024,"Mainz 05","Bundesliga","Nelson Weiper","GER","FW,MF","18",2005,1.4,0,2,0,0,1.45,0,0,NA,8.2,0,0,0,0.5,0.5,0.24,-0.5,-0.5,"https://fbref.com/en/players/231c67ff/Nelson-Weiper"
2024,"Mainz 05","Bundesliga","Silvan Widmer","SUI","DF","30",1993,13.8,1,14,3,21.4,1.01,0.22,0.07,0.33,15.4,0,0,0,1.4,1.4,0.1,-0.4,-0.4,"https://fbref.com/en/players/f68b64fc/Silvan-Widmer"
2024,"Mainz 05","Bundesliga","Robin Zentner","GER","GK","28",1994,30,0,1,0,0,0.03,0,0,NA,12.3,0,0,0,0,0,0.01,0,0,"https://fbref.com/en/players/5c4bf6ba/Robin-Zentner"
2024,"Mallorca","La Liga","Amath","SEN","FW,MF","27",1996,4.4,0,12,2,16.7,2.74,0.46,0,0,14.1,0,0,0,1.6,1.6,0.13,-1.6,-1.6,"https://fbref.com/en/players/f3b1d9a2/Amath"
2024,"Mallorca","La Liga","Copete","ESP","DF","23",1999,14.8,1,7,1,14.3,0.47,0.07,0.14,1,13.4,0,0,0,0.5,0.5,0.08,0.5,0.5,"https://fbref.com/en/players/0f26ffd7/Copete"
2024,"Mallorca","La Liga","Jaume Costa","ESP","DF","35",1988,18.7,0,6,2,33.3,0.32,0.11,0,0,16.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,"https://fbref.com/en/players/808d48f3/Jaume-Costa"
2024,"Mallorca","La Liga","Samu Costa","POR","MF","22",2000,25.6,1,22,3,13.6,0.86,0.12,0.05,0.33,20.9,1,0,0,1.1,1.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/76c2a023/Samu-Costa"
2024,"Mallorca","La Liga","Iván Cuéllar","ESP","GK","39",1984,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/75751c99/Ivan-Cuellar"
2024,"Mallorca","La Liga","Sergi Darder","ESP","MF","29",1993,24,2,32,12,37.5,1.34,0.5,0.06,0.17,22.4,1,0,0,2.2,2.2,0.07,-0.2,-0.2,"https://fbref.com/en/players/070a3904/Sergi-Darder"
2024,"Mallorca","La Liga","Giovanni González","URU","DF","28",1994,27.4,1,14,4,28.6,0.51,0.15,0.07,0.25,21.3,0,0,0,0.5,0.5,0.03,0.5,0.5,"https://fbref.com/en/players/1fc474ae/Giovanni-Gonzalez"
2024,"Mallorca","La Liga","Dominik Greif","SVK","GK","26",1997,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/30061f53/Dominik-Greif"
2024,"Mallorca","La Liga","Cyle Larin","CAN","FW","28",1995,20.3,3,69,25,36.2,3.41,1.23,0.04,0.12,12.7,0,0,0,9,9,0.13,-6,-6,"https://fbref.com/en/players/e7af9060/Cyle-Larin"
2024,"Mallorca","La Liga","Toni Lato","ESP","DF","25",1997,17.2,0,5,1,20,0.29,0.06,0,0,17.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/8e088e04/Toni-Lato"
2024,"Mallorca","La Liga","Javier Llabrés","ESP","MF,FW","20",2002,2.7,1,9,4,44.4,3.28,1.46,0.11,0.25,19.9,0,0,0,0.7,0.7,0.08,0.3,0.3,"https://fbref.com/en/players/38b0cf42/Javier-Llabres"
2024,"Mallorca","La Liga","Pablo Maffeo","ESP","DF","26",1997,16.2,1,11,4,36.4,0.68,0.25,0.09,0.25,23.3,0,0,0,0.8,0.8,0.07,0.2,0.2,"https://fbref.com/en/players/5db04597/Pablo-Maffeo"
2024,"Mallorca","La Liga","Omar Mascarell","EQG","MF","30",1993,17.5,0,6,0,0,0.34,0,0,NA,21.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,"https://fbref.com/en/players/11fd2b75/Omar-Mascarell"
2024,"Mallorca","La Liga","Manu Morlanes","ESP","MF","24",1999,17.9,0,11,4,36.4,0.61,0.22,0,0,16.3,0,0,0,1,1,0.1,-1,-1,"https://fbref.com/en/players/a0255c67/Manu-Morlanes"
2024,"Mallorca","La Liga","Vedat Muriqi","KVX","FW","29",1994,25.9,7,62,21,33.9,2.4,0.81,0.1,0.29,14.1,0,1,3,10.4,8,0.13,-3.4,-2,"https://fbref.com/en/players/0cadc46d/Vedat-Muriqi"
2024,"Mallorca","La Liga","Matija Nastasić","SRB","DF","30",1993,25.1,2,8,2,25,0.32,0.08,0.25,1,10.2,0,0,0,1,1,0.13,1,1,"https://fbref.com/en/players/f35430a4/Matija-Nastasic"
2024,"Mallorca","La Liga","Abdón Prats","ESP","FW,MF","30",1992,14.1,6,33,14,42.4,2.34,0.99,0.18,0.43,14.8,2,0,0,3.2,3.2,0.1,2.8,2.8,"https://fbref.com/en/players/d1b060e2/Abdon-Prats"
2024,"Mallorca","La Liga","Nemanja Radonjić","SRB","MF,DF","27",1996,3.9,0,10,7,70,2.55,1.78,0,0,17.5,0,0,0,1.6,1.6,0.16,-1.6,-1.6,"https://fbref.com/en/players/0630eb63/Nemanja-Radonjic"
2024,"Mallorca","La Liga","Antonio Raillo","ESP","DF","31",1991,24.4,3,29,9,31,1.19,0.37,0.1,0.33,17.3,0,0,0,1.4,1.4,0.05,1.6,1.6,"https://fbref.com/en/players/b857bd29/Antonio-Raillo"
2024,"Mallorca","La Liga","Predrag Rajković","SRB","GK","27",1995,36,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/58ad9383/Predrag-Rajkovic"
2024,"Mallorca","La Liga","Dani Rodríguez","ESP","MF","35",1988,29.1,2,27,4,14.8,0.93,0.14,0.07,0.5,19.8,0,0,0,1.4,1.4,0.05,0.6,0.6,"https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez"
2024,"Mallorca","La Liga","Antonio Sánchez","ESP","MF","26",1997,16.1,3,23,9,39.1,1.43,0.56,0.13,0.33,20.1,0,0,0,2.5,2.5,0.11,0.5,0.5,"https://fbref.com/en/players/a254bbe0/Antonio-Sanchez"
2024,"Mallorca","La Liga","Martin Valjent","SVK","DF","27",1995,26.1,0,9,0,0,0.34,0,0,NA,19.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/f2c6ac01/Martin-Valjent"
2024,"Mallorca","La Liga","Siebe Van Der Heyden","BEL","DF","25",1998,3.2,0,2,0,0,0.63,0,0,NA,9.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,"https://fbref.com/en/players/cf9bdd43/Siebe-Van-Der-Heyden"
2024,"Mallorca","La Liga","Nacho Vidal","ESP","DF","28",1995,4.6,0,8,3,37.5,1.73,0.65,0,0,12.3,0,0,0,1,1,0.13,-1,-1,"https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal"
2024,"Manchester City","Premier League","Manuel Akanji","SUI","DF,MF","28",1995,27.9,2,15,5,33.3,0.54,0.18,0.13,0.4,17,0,0,0,1.9,1.9,0.13,0.1,0.1,"https://fbref.com/en/players/89ac64a6/Manuel-Akanji"
2024,"Manchester City","Premier League","Nathan Aké","NED","DF","28",1995,22.7,2,20,5,25,0.88,0.22,0.1,0.4,10.8,0,0,0,2.5,2.5,0.12,-0.5,-0.5,"https://fbref.com/en/players/eaeca114/Nathan-Ake"
2024,"Manchester City","Premier League","Julián Álvarez","ARG","MF,FW","23",2000,29.4,11,96,37,38.5,3.26,1.26,0.09,0.24,17.8,13,2,2,13,11.5,0.12,-2,-2.5,"https://fbref.com/en/players/15ab5a2b/Julian-Alvarez"
2024,"Manchester City","Premier League","Oscar Bobb","NOR","FW,MF","20",2003,3.4,1,4,1,25,1.19,0.3,0.25,1,11.1,0,0,0,1.4,1.4,0.35,-0.4,-0.4,"https://fbref.com/en/players/eed2427e/Oscar-Bobb"
2024,"Manchester City","Premier League","Kevin De Bruyne","BEL","MF","32",1991,13.6,4,44,17,38.6,3.24,1.25,0.09,0.24,21.4,6,0,0,2.4,2.4,0.05,1.6,1.6,"https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne"
2024,"Manchester City","Premier League","Rúben Dias","POR","DF","26",1997,28.4,0,20,8,40,0.7,0.28,0,0,15.2,0,0,0,1.4,1.4,0.07,-1.4,-1.4,"https://fbref.com/en/players/31c69ef1/Ruben-Dias"
2024,"Manchester City","Premier League","Jeremy Doku","BEL","FW,MF","21",2002,17.7,3,55,19,34.5,3.1,1.07,0.05,0.16,16.4,0,0,0,2.5,2.5,0.05,0.5,0.5,"https://fbref.com/en/players/fffea3e5/Jeremy-Doku"
2024,"Manchester City","Premier League","Ederson","BRA","GK","29",1993,30.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/3bb7b8b4/Ederson"
2024,"Manchester City","Premier League","Phil Foden","ENG","FW,MF","23",2000,31.7,19,105,48,45.7,3.31,1.51,0.18,0.4,18.5,4,0,0,10.3,10.3,0.1,8.7,8.7,"https://fbref.com/en/players/ed1e53f3/Phil-Foden"
2024,"Manchester City","Premier League","Sergio Gómez","ESP","FW,MF","22",2000,0.6,0,2,0,0,3.4,0,0,NA,15.4,0,0,0,0.2,0.2,0.12,-0.2,-0.2,"https://fbref.com/en/players/01e5f06e/Sergio-Gomez"
2024,"Manchester City","Premier League","Jack Grealish","ENG","FW,MF","27",1995,11.2,3,22,5,22.7,1.96,0.45,0.14,0.6,16.1,0,0,0,2.1,2.1,0.09,0.9,0.9,"https://fbref.com/en/players/b0b4fd3e/Jack-Grealish"
2024,"Manchester City","Premier League","Joško Gvardiol","CRO","DF","21",2002,25.9,4,32,13,40.6,1.24,0.5,0.13,0.31,15.6,0,0,0,3.1,3.1,0.1,0.9,0.9,"https://fbref.com/en/players/5ad50391/Josko-Gvardiol"
2024,"Manchester City","Premier League","Erling Haaland","NOR","FW","23",2000,28.4,27,113,50,44.2,3.99,1.76,0.18,0.4,11.9,1,7,8,29.2,22.9,0.2,-2.2,-2.9,"https://fbref.com/en/players/1f44ac21/Erling-Haaland"
2024,"Manchester City","Premier League","Mateo Kovačić","CRO","MF","29",1994,17.2,1,22,5,22.7,1.28,0.29,0.05,0.2,20.8,0,0,0,1.3,1.3,0.06,-0.3,-0.3,"https://fbref.com/en/players/79c0821a/Mateo-Kovacic"
2024,"Manchester City","Premier League","Aymeric Laporte","ESP","DF","29",1994,0.1,0,1,1,100,7.5,7.5,0,0,10.8,0,0,0,0,0,0.04,0,0,"https://fbref.com/en/players/119b9a8e/Aymeric-Laporte"
2024,"Manchester City","Premier League","Rico Lewis","ENG","DF,MF","18",2004,9,2,5,4,80,0.56,0.44,0.4,0.5,15.5,0,0,0,0.6,0.6,0.13,1.4,1.4,"https://fbref.com/en/players/b57e066e/Rico-Lewis"
2024,"Manchester City","Premier League","James Mcatee","ENG","MF","20",2002,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/96593e89/James-Mcatee"
2024,"Manchester City","Premier League","Matheus Nunes","POR","MF","24",1998,7.3,0,9,4,44.4,1.23,0.54,0,0,17.9,0,0,0,0.8,0.8,0.09,-0.8,-0.8,"https://fbref.com/en/players/e6af02e0/Matheus-Nunes"
