"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2024,"Almería","La Liga","César Montes","MEX","DF","26",1997,19.9,750,973,77.1,15594,5775,224,266,84.2,430,487,88.3,86,196,43.9,0,0.2,0.4,-0.2,4,51,7,1,52,"https://fbref.com/en/players/28e957d7/Cesar-Montes"
2024,"Almería","La Liga","Marcos Peña","ESP","MF","18",2005,4.9,188,217,86.6,2977,846,96,108,88.9,78,85,91.8,10,16,62.5,0,0,0,0,1,8,0,0,10,"https://fbref.com/en/players/736c14ec/Marcos-Pena"
2024,"Almería","La Liga","Alejandro Pozo Pozo","ESP","DF,MF","24",1999,10.8,443,598,74.1,7276,2929,238,272,87.5,157,211,74.4,37,77,48.1,0,0.6,0.8,-0.6,13,36,15,8,44,"https://fbref.com/en/players/3c16d927/Alejandro-Pozo-Pozo"
2024,"Almería","La Liga","Pubill","ESP","DF","20",2003,20.9,686,958,71.6,10815,4008,359,416,86.3,266,361,73.7,42,119,35.3,3,1.5,1.2,1.5,21,39,11,10,36,"https://fbref.com/en/players/365113c0/Pubill"
2024,"Almería","La Liga","Arnau Puigmal","ESP","FW,DF","22",2001,2.8,65,93,69.9,976,349,42,46,91.3,16,22,72.7,5,17,29.4,0,0.3,0.2,-0.3,3,6,4,1,8,"https://fbref.com/en/players/39352da2/Arnau-Puigmal"
2024,"Almería","La Liga","Aleksandar Radovanović","SRB","DF","29",1993,6.3,181,197,91.9,3645,1019,49,51,96.1,107,110,97.3,21,30,70,0,0,0,0,1,1,0,0,5,"https://fbref.com/en/players/09507ffa/Aleksandar-Radovanovic"
2024,"Almería","La Liga","Largie Ramazani","BEL","FW,MF","22",2001,17.3,203,340,59.7,3265,1275,109,150,72.7,64,108,59.3,19,43,44.2,5,5.7,2.4,-0.7,26,26,16,2,42,"https://fbref.com/en/players/cc9256ef/Largie-Ramazani"
2024,"Almería","La Liga","Lucas Robertone","ARG","MF","26",1997,26.5,1107,1363,81.2,19270,5863,537,594,90.4,423,498,84.9,122,209,58.4,5,2.5,2.2,2.5,34,115,19,9,128,"https://fbref.com/en/players/a8981944/Lucas-Robertone"
2024,"Almería","La Liga","Luka Romero","ARG","FW","18",2004,4.9,137,148,92.6,1744,338,93,98,94.9,37,40,92.5,1,1,100,0,0.1,0.1,-0.1,2,7,2,1,14,"https://fbref.com/en/players/ca6edaa0/Luka-Romero"
2024,"Almería","La Liga","Marciano Sanca","GNB","FW,MF","19",2004,0.5,14,24,58.3,162,52,12,16,75,2,4,50,0,2,0,0,0,0,0,1,0,0,0,1,"https://fbref.com/en/players/39a938cb/Marciano-Sanca"
2024,"Almería","La Liga","Paco Sanz","ESP","DF","18",2004,0.3,7,10,70,154,79,2,3,66.7,4,5,80,1,2,50,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b7aa8fd8/Paco-Sanz"
2024,"Almería","La Liga","Jonathan Viera","ESP","MF","33",1989,10.1,468,545,85.9,6398,1491,289,315,91.7,137,158,86.7,19,35,54.3,3,2.7,1.3,0.3,27,37,14,1,68,"https://fbref.com/en/players/efa708aa/Jonathan-Viera"
2024,"Arsenal","Premier League","Mohamed Elneny","EGY","MF","31",1992,0.3,39,40,97.5,624,147,18,19,94.7,21,21,100,0,0,NA,0,0,0,0,0,2,0,0,1,"https://fbref.com/en/players/47a34c4f/Mohamed-Elneny"
2024,"Arsenal","Premier League","Kai Havertz","GER","MF,FW","24",1999,29.3,764,955,80,9583,2405,525,609,86.2,195,245,79.6,7,15,46.7,7,4.4,4.3,2.6,46,65,29,1,99,"https://fbref.com/en/players/fed7cb61/Kai-Havertz"
2024,"Arsenal","Premier League","Gabriel Jesus","BRA","FW","26",1997,16.4,403,513,78.6,5315,971,259,306,84.6,111,140,79.3,10,16,62.5,5,3.8,3.2,1.2,29,18,19,1,42,"https://fbref.com/en/players/b66315ae/Gabriel-Jesus"
2024,"Arsenal","Premier League","Jorginho","ITA","MF","31",1991,10.2,699,785,89,11386,3439,360,380,94.7,280,310,90.3,45,59,76.3,2,1.4,2.1,0.6,10,81,25,1,101,"https://fbref.com/en/players/45db685d/Jorginho"
2024,"Arsenal","Premier League","Jakub Kiwior","POL","DF","23",2000,10.5,523,625,83.7,8555,3042,270,303,89.1,214,249,85.9,34,58,58.6,3,0.9,0.6,2.1,6,43,8,3,55,"https://fbref.com/en/players/dc3e663e/Jakub-Kiwior"
2024,"Arsenal","Premier League","Gabriel Magalhães","BRA","DF","25",1997,33.8,1914,2157,88.7,32123,10388,841,885,95,942,1013,93,108,199,54.3,0,0.7,0.7,-0.7,3,143,9,1,117,"https://fbref.com/en/players/67ac5bb8/Gabriel-Magalhaes"
2024,"Arsenal","Premier League","Gabriel Martinelli","BRA","FW","22",2001,22.4,724,929,77.9,11003,2008,424,490,86.5,237,292,81.2,47,85,55.3,4,6.1,5.2,-2.1,46,22,33,7,65,"https://fbref.com/en/players/48a5a5d6/Gabriel-Martinelli"
2024,"Arsenal","Premier League","Reiss Nelson","ENG","FW","23",1999,3,127,144,88.2,1674,298,80,83,96.4,31,36,86.1,6,12,50,0,0.6,0.4,-0.6,5,1,6,2,5,"https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson"
2024,"Arsenal","Premier League","Eddie Nketiah","ENG","FW","24",1999,12,168,215,78.1,2332,267,98,118,83.1,60,72,83.3,3,4,75,2,0.8,0.7,1.2,9,7,5,0,20,"https://fbref.com/en/players/a53649b7/Eddie-Nketiah"
2024,"Arsenal","Premier League","Ethan Nwaneri","ENG","FW","16",2007,0.2,15,18,83.3,209,56,10,13,76.9,5,5,100,0,0,NA,0,0,0,0,1,1,2,0,2,"https://fbref.com/en/players/7f94982c/Ethan-Nwaneri"
2024,"Arsenal","Premier League","Thomas Partey","GHA","MF,DF","30",1993,8.8,570,636,89.6,9177,2564,298,321,92.8,224,243,92.2,37,54,68.5,0,0.3,0.6,-0.3,6,61,14,2,72,"https://fbref.com/en/players/529f49ab/Thomas-Partey"
2024,"Arsenal","Premier League","Aaron Ramsdale","ENG","GK","25",1998,6,131,188,69.7,3303,2420,38,38,100,61,62,98.4,32,86,37.2,0,0,0,0,0,4,0,0,2,"https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale"
2024,"Arsenal","Premier League","David Raya","ESP","GK","27",1995,32,800,1068,74.9,19691,14108,228,231,98.7,387,391,99,183,439,41.7,0,0,0.1,0,0,30,0,0,2,"https://fbref.com/en/players/98ea5115/David-Raya"
2024,"Arsenal","Premier League","Declan Rice","ENG","MF","24",1999,35.8,2041,2295,88.9,34242,9378,958,1031,92.9,910,975,93.3,137,210,65.2,8,5.3,4.8,2.7,47,240,39,2,278,"https://fbref.com/en/players/1c7012b8/Declan-Rice"
